Source,Target,Weight
106365644,155146912,1
106365644,106370826,1
169703446,193342220,1
193698696,194472498,1
193698696,162987604,1
194472498,162987604,1
27692982,88190872,1
63345576,234706984,1
63345576,234714852,1
9478988,166186306,1
127065430,123886600,1
229154540,231805950,1
106761414,102924106,1
106761414,135537538,1
71436054,150615934,1
71436054,18558556,1
228840474,59227266,1
14157174,21526562,1
57798876,223436300,1
75006026,132313494,1
182520794,182552064,1
182520794,182155642,1
182552064,182155642,1
47208956,183330010,1
231223938,33466906,1
92256242,69225494,1
119219192,232015346,1
114824018,24999938,1
115416632,143128570,1
105149156,119209482,1
161947870,170986800,1
71903592,15585962,1
186555696,29997024,1
186555696,67461778,1
139426596,202758886,1
216215634,87917746,1
62155134,51081608,1
193774228,56692372,1
193774228,12188034,1
56692372,12188034,1
11608904,66253648,1
13391098,61710606,1
21879570,13504856,1
170738822,48134260,1
196486892,131917374,1
196554202,92781062,1
230261650,202020100,1
105184224,105184120,1
105666136,58856228,1
41599438,29776426,1
85036730,89169882,1
230568034,61067878,1
48438542,24762772,1
98337558,19911884,1
115794050,113214320,1
115794050,119581638,1
21567188,182130154,1
60964486,40020188,1
153105532,117810378,1
153105532,231902906,1
112382618,24295050,1
228848496,114760708,1
230109850,234431746,1
178149530,198005792,1
31826264,160878900,1
40858002,69501040,1
40858002,41367870,1
40858002,65434472,1
6838146,45311050,1
31936132,1226066,1
62062062,12679098,1
81092122,43372318,1
56836882,43626758,1
40269328,21641306,1
36428776,4438988,1
15773738,219394128,1
13596718,56524076,1
135845144,16823714,1
94155050,75770566,1
70798328,40464364,1
118031758,92857224,1
118031758,104913730,1
24606956,182367778,1
16232500,120893516,1
155501074,123548814,1
39214882,1842328,1
134561346,184235178,1
192141046,93237386,1
192141046,104954088,1
223022004,40263468,1
130269042,165168876,1
190008518,223887612,1
234879884,62230308,1
154611524,222657026,1
140785100,92819698,1
140785100,17749868,1
92819698,17749868,1
13218670,233140974,1
121536596,58282502,1
121536596,53542556,1
121536596,138164662,1
58282502,53542556,1
58282502,138164662,1
53542556,138164662,1
13289314,15091402,1
1688480,1773882,1
102461770,79878178,1
166996426,187059862,1
166996426,183605728,1
187059862,183605728,1
25544238,120465248,1
25544238,8440458,1
20709028,164804898,1
63414570,26821672,1
74899990,41994236,1
45664172,10020604,1
34513116,45166364,1
7810502,11923122,1
172527570,4938452,1
22804838,33182574,1
30461556,170358046,1
165978936,88213520,1
117671868,119003310,1
132090600,29299720,1
135743878,42171626,1
232409936,179640692,1
232409936,115768870,1
232409936,138259628,1
18849492,19472296,1
18849492,17809742,1
44975538,181482364,1
56878270,136833320,1
229287116,232093200,1
154601582,121881644,1
166377428,164023840,1
166377428,165582886,1
37122936,15050950,1
101913010,59148928,1
232293476,194351092,1
221750352,121249722,1
26377898,68245046,1
179233462,47963918,1
161930932,196719558,1
17277378,27403454,1
45795670,135024582,1
164232062,41016032,1
7682036,51206708,1
76791864,56153374,1
33803782,232198092,1
76417142,113567944,1
76417142,74152406,1
1748712,124588596,1
216612916,30483262,1
114077646,147113050,1
233935008,232750936,1
168853032,113018956,1
27597312,2642592,1
22959262,193242000,1
22959262,193631664,1
193242000,193631664,1
193242000,193220358,1
81257978,6800602,1
39835162,33345044,1
39835162,18350806,1
83194898,54401490,1
70862954,118835928,1
186102412,146014426,1
142154598,56537622,1
47033530,120999406,1
107399896,16314234,1
84241864,120068406,1
73749878,69352494,1
128769998,72997102,1
120390292,81257088,1
120390292,52466738,1
120390292,52467218,1
120390292,91054042,1
81257088,52466738,1
81257088,52467218,1
81257088,91054042,1
52466738,52467218,1
52466738,9344270,1
52466738,91054042,1
63391702,171335158,1
229953388,143806438,1
72839876,1162014,1
12646906,235020154,1
33173966,107385068,1
41381300,129823700,1
41381300,83944800,1
174319098,129575416,1
174319098,220353888,1
129575416,220353888,1
180268124,198229932,1
52241258,23317288,1
6817436,4494822,1
17935718,15790864,1
209289864,87039928,1
113092534,113333678,1
72949520,213564594,1
53682428,230839910,1
230951546,12945752,1
230951546,30833310,1
12945752,30833310,1
224055196,235044968,1
27471396,93928886,1
161874732,41622058,1
28387676,78711042,1
233164258,233513858,1
2656282,23581650,1
4227926,108386986,1
4227926,162590542,1
55239306,80123180,1
66864610,1997172,1
110046114,91352144,1
19610600,27392558,1
19610600,11988386,1
18628288,30593426,1
12818966,18284932,1
12818966,36519274,1
18284932,36519274,1
30084464,30046214,1
37867436,230427386,1
174596312,79543804,1
51810336,152370436,1
211400492,156421412,1
105824074,7953972,1
66140472,235279250,1
66140472,104889158,1
25087842,54238934,1
232506302,25997822,1
56184132,56183318,1
56184132,128280916,1
56184132,180196006,1
42721876,106419454,1
48027766,80893150,1
37411342,72790776,1
37554208,2451692,1
99825446,18079980,1
69043226,81319944,1
69043226,57158806,1
81319944,57158806,1
117321788,117322854,1
98331994,18007096,1
112672728,140138340,1
10803258,119855262,1
63780070,158015100,1
57419198,201261110,1
106515096,126241280,1
98449600,77448942,1
13899900,128842368,1
9686744,168778164,1
49361944,230296270,1
20510572,10977096,1
20510572,62203320,1
8767344,44790496,1
8767344,14388374,1
8767344,41850224,1
8767344,127953444,1
145632568,149873818,1
145632568,204724368,1
62001358,48240678,1
62001358,210594234,1
48240678,210594234,1
113769428,122579040,1
113712510,146791776,1
158347646,23612162,1
1328406,114443306,1
65183382,235430166,1
160877856,111607132,1
200929040,159665348,1
79384966,8773774,1
72530456,123990278,1
93696738,183135434,1
93696738,226034150,1
183135434,226034150,1
224797122,18893870,1
235651988,235191890,1
235651988,142394306,1
235191890,142394306,1
235191890,183093952,1
37813760,228726440,1
177592978,171438006,1
226203566,5704406,1
138571966,39813074,1
12108062,16341376,1
105872392,116218618,1
105872392,229809412,1
116701602,115586956,1
115586956,127466784,1
102595976,178293972,1
120102090,40653760,1
98258822,15655372,1
231802816,219342392,1
13657066,14421296,1
164794890,114099688,1
185706928,199509776,1
73519576,75345758,1
73519576,7017942,1
24702766,41668782,1
74696754,232566020,1
22166030,120478250,1
22166030,137470126,1
22166030,120472842,1
22166030,158564732,1
120478250,137470126,1
120478250,120472842,1
120478250,158564732,1
106123510,193324688,1
142614724,89922630,1
50828174,33517078,1
126975850,102671072,1
94034080,18188412,1
80317304,185175642,1
228375940,114248410,1
213183222,3772676,1
163599736,175404032,1
70387306,19673094,1
70387306,116250524,1
182137368,124523150,1
131329800,106373112,1
193274480,186435106,1
194490102,34239166,1
17893820,70837136,1
35427988,51226614,1
35427988,51226720,1
35427988,51226454,1
35427988,50466074,1
51226614,51226720,1
51226614,51226454,1
51226614,50466074,1
51226720,51226454,1
51226720,50466074,1
51226454,50466074,1
82669572,58397478,1
50986892,35663862,1
182411246,53753678,1
182411246,109151840,1
12878698,181079746,1
235264060,106933450,1
224496732,82071866,1
224496732,195514,1
82071866,195514,1
43968860,63329464,1
43968860,14244218,1
196201810,197932770,1
127072640,49721264,1
234586552,148278614,1
234483758,234323402,1
234872858,40360878,1
153282524,153416754,1
130693516,124548876,1
34676968,210849832,1
10482204,798968,1
223819114,220163264,1
36050828,69943340,1
181514454,105878156,1
72987778,197708174,1
72987778,142415710,1
142324932,123612304,1
3592812,55973840,1
27380630,16539908,1
12353394,2551566,1
81389596,28508722,1
222464742,5842498,1
180478166,45215184,1
223733296,69232306,1
40636104,92803690,1
181262948,39983792,1
23328994,11038354,1
25846638,23482494,1
1183214,38987710,1
4404828,6572890,1
212128640,220464298,1
29707584,23567614,1
30185094,39273438,1
216423680,181228748,1
112673278,29615918,1
112673278,39703706,1
112673278,97293622,1
55608286,62215216,1
194294562,210358296,1
33350952,68567912,1
45591304,50721982,1
116939006,167384522,1
104397490,195643320,1
96424742,50047138,1
54144010,24594990,1
131614048,59476768,1
164344398,80876026,1
42249118,14658936,1
89520380,188394230,1
43181300,30276402,1
42747202,5506342,1
180167582,39717658,1
11240958,98901988,1
98387830,108940042,1
13137230,9815906,1
144883936,108665370,1
17866278,11887702,1
134752296,75484718,1
48764540,50569494,1
48764540,105267220,1
50569494,105267220,1
57242610,146937726,1
13528666,185994252,1
13528666,155761190,1
13528666,204887612,1
16053192,16689852,1
66393126,107414856,1
138752732,144866882,1
173700714,107588848,1
173700714,42866292,1
215340244,233731280,1
215340244,220598976,1
233731280,220598976,1
234648480,22269010,1
235187196,235177846,1
209967578,26366676,1
227918976,38133994,1
120264980,161421122,1
48082768,168388096,1
78093742,176604072,1
78093742,51854158,1
11080962,90247980,1
191125640,72153792,1
104264930,57511398,1
31212052,32820304,1
37787684,72698644,1
28835942,41699398,1
139079242,151196390,1
153465706,97637214,1
151173832,151177906,1
151173832,188952046,1
151173832,148670252,1
70033706,58550038,1
56183550,50936664,1
215063788,161609174,1
215466958,176326204,1
189702202,39561380,1
189702202,16644468,1
215615902,43963314,1
11135208,27200056,1
126830472,205615954,1
29298698,140572296,1
37308702,33981368,1
30688488,170064430,1
98541212,116970,1
41574612,45602698,1
165617802,210221936,1
79437228,231726130,1
233218492,78366558,1
233313698,23541896,1
144289276,108779818,1
164013272,35018328,1
183885742,128411924,1
32559900,54852084,1
32559900,85645650,1
109036560,199604188,1
117483618,78793644,1
46646248,62518324,1
75033436,66762788,1
23670556,98515758,1
63018676,63012118,1
63018676,61041194,1
63012118,61041194,1
63012118,127385668,1
35962060,22491982,1
193736070,136925232,1
115383466,19084678,1
21534980,32567710,1
205681376,40422870,1
87417140,80690622,1
103990058,56805638,1
234747616,234747810,1
234747616,234747414,1
234747616,234747246,1
138588730,60521148,1
85974432,13205896,1
165124480,63100956,1
45676158,5721134,1
61483522,24814642,1
172600206,25962800,1
11921092,100659098,1
93307198,45481404,1
115675722,21403154,1
115675722,117222738,1
21403154,117222738,1
21403154,162744172,1
21403154,54003262,1
161861110,64054136,1
67074612,133894930,1
135034784,50833800,1
184927026,120187048,1
13955978,27415462,1
141585530,23743474,1
141585530,141585706,1
23743474,141585706,1
137127006,89994696,1
164756192,178537490,1
74829918,48540758,1
74829918,22291758,1
213824346,229420418,1
213824346,230401192,1
37780864,74282532,1
38566874,103619928,1
26366188,98611032,1
187566446,96520724,1
235468086,66634384,1
232328126,232665558,1
11598252,11277610,1
22823556,235607522,1
16850794,31413854,1
176243388,129056218,1
191342126,50897856,1
21653188,234833878,1
163566638,93216852,1
230010332,97980394,1
230010332,79339808,1
97980394,79339808,1
66679812,71169668,1
18354136,10786494,1
201637260,225650952,1
84196656,78526592,1
84196656,221617140,1
84196656,211827826,1
84196656,151675580,1
78526592,221617140,1
78526592,211827826,1
78526592,151675580,1
221617140,211827826,1
74779058,107984108,1
59651132,39713534,1
21456,60309736,1
21456,117248290,1
21456,6647182,1
60309736,117248290,1
19470180,27220452,1
19470180,18719878,1
12255840,12090828,1
10709862,33522886,1
32182842,90884474,1
46826544,36135554,1
16672972,26715820,1
18210806,40062764,1
27846598,41718420,1
137556668,91739198,1
154715834,223557606,1
126346586,118758442,1
33363508,37213734,1
69329460,45174844,1
69329460,104998736,1
45174844,104998736,1
66363312,164687540,1
66363312,150757396,1
66363312,151344348,1
164687540,150757396,1
164687540,151344348,1
150757396,151344348,1
188768106,40196430,1
201170428,175467114,1
205129642,210730812,1
205129642,36524792,1
41163224,230905718,1
225191474,158845828,1
170536278,41624430,1
17395070,223483372,1
77180018,83567532,1
77180018,67026116,1
83567532,67026116,1
113186370,42794854,1
57624098,46080118,1
127821976,25292166,1
127821976,130896864,1
82195576,78461246,1
109992092,186843004,1
38453548,37732234,1
16207638,77302386,1
16207638,17351458,1
232709028,233630160,1
34169312,93631288,1
69349748,133346890,1
10360980,10497746,1
198110962,198058262,1
3626676,160736176,1
60611692,128280916,1
60611692,180196006,1
60611692,56183318,1
128280916,180196006,1
128280916,56183318,1
180196006,56183318,1
91303744,138082004,1
158352948,78311990,1
180686100,180613946,1
81016620,74891500,1
81016620,160258948,1
88021058,123110442,1
180545794,207676056,1
216592996,2260344,1
219443128,134450470,1
151930688,147803226,1
233336742,133943820,1
233812886,137850896,1
95007428,97246040,1
9483366,17719256,1
9483366,50473230,1
28753404,112977270,1
36479814,38835212,1
135393306,63456960,1
181535326,235207716,1
47019520,177756910,1
84329230,99257562,1
125818806,101542680,1
134351274,57649294,1
5056342,7214708,1
228982122,79193174,1
57213428,33184878,1
41380236,131821544,1
22609372,55027654,1
50219660,151920140,1
31221702,85180564,1
45381690,42818088,1
30639416,59764784,1
169119970,180349142,1
81059608,185296800,1
16263666,97826364,1
16263666,127355846,1
16263666,127355734,1
27461552,48791450,1
22014104,41207074,1
43426910,39000864,1
140395598,230888012,1
77652166,150727490,1
79488830,102972644,1
143308576,16534170,1
140936108,232070952,1
208711690,230203862,1
204159178,90810606,1
81714458,180608856,1
108285352,55090988,1
199191116,211089652,1
38582222,38480976,1
142288812,165096856,1
55712908,9001904,1
150793246,232541450,1
71197234,122716518,1
71197234,71087510,1
178097662,234708430,1
178097662,54434118,1
153533864,75955756,1
235540312,41067538,1
105346600,34908220,1
147337640,106674788,1
147337640,65162284,1
89118740,223172428,1
131559638,79976494,1
80241764,121035888,1
151853958,42293824,1
47298342,108103872,1
51141514,23294800,1
90445614,95061704,1
121130290,10337666,1
182904630,63877746,1
211818798,211839762,1
211818798,213740622,1
43158356,6591982,1
43626304,21225000,1
215843396,215848624,1
215843396,215834952,1
152745890,152747898,1
226899084,232130244,1
36376304,54572344,1
232344428,40662768,1
233911546,195942072,1
4791442,1358874,1
173785652,133665938,1
164129874,85240394,1
43511704,97289756,1
209391606,215808152,1
209391606,209396800,1
170211724,187192266,1
170211724,170200298,1
49749506,42529134,1
223801016,184557138,1
15594218,89921414,1
34963504,64348474,1
48539080,11932748,1
17137848,11535898,1
96790210,33024896,1
165485052,221844524,1
101710176,97906712,1
109500784,36123040,1
15466874,126304862,1
27452628,22089334,1
44022956,25030226,1
44022956,163657684,1
23754402,7624988,1
58893664,144283564,1
18756722,25229896,1
66076720,121841304,1
17655916,26753346,1
40636168,35694172,1
55928778,31622720,1
148679386,148678092,1
148679386,148681186,1
148678092,148681186,1
155356422,161547768,1
162628454,72571208,1
20251634,159864420,1
20251634,20466228,1
159864420,20466228,1
9359218,72910786,1
100922722,92331130,1
37488806,152173832,1
164346834,60653096,1
229748960,203730962,1
229748960,216403942,1
151283688,41896924,1
13126144,67318418,1
13126144,11101870,1
107193226,56814098,1
143024218,235508458,1
72174478,165416874,1
72174478,232130674,1
219596638,214394836,1
219596638,152949688,1
147572152,20152338,1
193597742,172280220,1
147922396,131954182,1
73483426,78541188,1
116973248,157372176,1
184971394,232122740,1
231903966,231788578,1
58566722,65559336,1
113743464,104459284,1
143102418,188618588,1
228428150,32482756,1
228428150,232886660,1
10387534,153448536,1
152889696,233670434,1
60921556,27009256,1
14664252,116915084,1
224825938,40429038,1
45649996,10503146,1
45649996,6550134,1
10503146,6550134,1
161592118,102656162,1
71476532,65675672,1
121738850,183695774,1
121738850,160052002,1
183695774,160052002,1
87256810,29737076,1
170739526,176376628,1
45385612,39841094,1
197755902,235538832,1
216366260,107923420,1
22078650,51028798,1
3376478,89972586,1
68954938,73042264,1
